date,open,high,low,close,volume,RSI_TA
2020-03-09 13:30:00,127.628,127.628,126.0,126.168,1559025,51.008712446020816
2020-03-09 13:45:00,126.086,126.167,124.792,125.154,2848580,46.357670005458026
2020-03-09 14:00:00,125.184,125.9,123.70412,123.944,2473515,41.43896459353236
2020-03-09 14:15:00,124.1,124.53,123.05202,124.492,1941930,44.35593364959768
2020-03-09 14:30:00,124.498,125.23446,123.212,123.53492,2344635,40.51129566885843
2020-03-09 14:45:00,123.502,124.39998,122.466,123.2332,2424090,39.33864791823164
2020-03-09 15:00:00,123.17052,124.79,122.718,124.002,1919910,43.85608364080036
2020-03-09 15:15:00,124.08134,125.0,123.002,123.006,2386720,39.67985300423953
2020-03-09 15:30:00,123.076,123.81598,122.64002,122.926,2787500,39.351504397380545
2020-03-09 15:45:00,122.982,123.506,122.2,123.148,2586110,40.83365193145483
2020-03-09 16:00:00,123.13168,123.7,121.292,121.292,4759090,33.39118668684842
2020-03-09 16:15:00,121.202,122.758,121.2,121.6,215315,35.51880147099283
2020-03-09 16:30:00,122.596,122.796,122.0,122.024,102435,38.47034689000413
2020-03-09 16:45:00,122.04,122.108,121.3,121.502,228720,36.242295161038285
2020-03-09 17:00:00,121.506,121.506,120.6,120.65,137490,32.85425575064637
2020-03-09 17:15:00,120.686,121.6,120.402,120.656,52085,32.90244383695611
2020-03-09 17:30:00,120.8,120.8,120.4,120.4,29060,31.838897338678326
2020-03-09 17:45:00,120.39798,120.48,120.28002,120.4,40570,31.83889733867832
2020-03-09 18:00:00,120.396,120.736,120.216,120.736,53125,35.114939435359034
2020-03-09 18:15:00,120.598,120.598,120.0,120.1,65335,31.944527235364085
2020-03-09 18:30:00,120.004,120.76,120.002,120.552,80790,36.39671271852406
2020-03-09 18:45:00,120.74,121.0,120.4,120.85,48380,39.25488210613337
2020-03-09 19:00:00,120.762,124.0,120.76,124.0,114025,59.98853126228963
2020-03-09 19:15:00,124.0,126.98998,123.9,126.0,337925,67.63908915434115
2020-03-09 19:30:00,126.0,126.6,125.986,126.43002,68510,69.02815523361839
2020-03-09 19:45:00,126.6,126.934,126.08,126.93,115825,70.62733770014955
2020-03-09 20:00:00,126.998,127.976,126.7,127.16,182195,71.36920814552495
2020-03-10 04:15:00,128.662,130.6,128.002,129.2,107055,76.99202613358857
2020-03-10 04:30:00,129.0,130.166,129.0,129.74,38660,78.22682058796636
2020-03-10 04:45:00,129.98,130.4,129.98,130.2,21560,79.26113803089832
2020-03-10 05:00:00,130.06,130.368,130.0,130.32,10695,79.53776658530539
2020-03-10 05:15:00,130.6,130.8,130.32,130.32,53415,79.53776658530539
2020-03-10 05:30:00,130.458,131.2,130.458,131.046,40080,81.33073185058709
2020-03-10 05:45:00,131.288,132.8,131.288,132.8,158540,84.8333319294232
2020-03-10 06:00:00,132.894,134.424,132.894,133.296,91805,85.66310441539737
2020-03-10 06:15:00,132.968,135.602,132.96,135.4,83490,88.559545750208
2020-03-10 06:30:00,135.016,135.36,134.552,134.552,36675,81.33476750464783
2020-03-10 06:45:00,134.776,135.0,134.326,135.0,55930,82.17295140048061
2020-03-10 07:00:00,135.548,136.196,135.404,135.74,118610,83.5075007789754
2020-03-10 07:15:00,135.6,136.2,134.0,134.8,410135,75.65877429360324
2020-03-10 07:30:00,134.648,135.11,134.222,134.8,214870,75.65877429360324
2020-03-10 07:45:00,134.802,135.0,134.222,134.448,124555,72.61715489203324
2020-03-10 08:00:00,134.422,134.6,133.424,133.968,158715,68.51939753196258
2020-03-10 08:15:00,135.986,136.022,131.80002,132.82202,517970,59.739438179828916
2020-03-10 08:30:00,133.016,133.016,132.0,132.204,195005,55.55160267234147
2020-03-10 08:45:00,132.204,132.3,131.042,131.042,178415,48.56812178359551
2020-03-10 09:00:00,131.174,133.2,130.754,132.802,299955,57.41393844966044
2020-03-10 09:15:00,132.8,134.0,132.7,133.05,281205,58.51084028403412
2020-03-10 09:30:00,133.15,133.454,132.006,132.2,185420,53.37087253476776
2020-03-10 09:45:00,131.886,133.6,128.022,128.949,9458400,39.055736110618525
2020-03-10 10:00:00,128.952,131.31,128.666,130.424,5250095,46.198251575770136
2020-03-10 10:15:00,130.46,130.856,129.494,130.26298,3032440,45.56233421450169
2020-03-10 10:30:00,130.31478,130.31798,127.642,128.03,3134210,37.709603869113586
2020-03-10 10:45:00,128.019,128.644,126.4,126.586,2969615,33.621661107747194
2020-03-10 11:00:00,126.5327,127.2,126.01202,126.0595,2731585,32.23184375966499
2020-03-10 11:15:00,126.03,126.398,125.032,125.45202,3047670,30.637736957853562
2020-03-10 11:30:00,125.533,126.156,122.66208,123.01114,3919260,25.179190253714825
2020-03-10 11:45:00,123.0,124.39924,121.6,124.39924,4608070,32.626081946925254
2020-03-10 12:00:00,124.35408,125.804,123.2762,124.204,3486265,32.13531890099417
2020-03-10 12:15:00,124.224,127.028,124.224,126.637,3280945,43.65684402262169
2020-03-10 12:30:00,126.56886,127.35,125.104,125.19,2015000,39.325206084607224
2020-03-10 12:45:00,125.14512,126.67,124.876,126.6389,1923065,45.25824220856775
2020-03-10 13:00:00,126.696,126.8,125.65,125.853,1194595,42.78278635437021
2020-03-10 13:15:00,125.87792,127.25228,125.6,126.824,1349400,46.71134098675108
2020-03-10 13:30:00,126.84156,127.176,126.264,126.67,1345310,46.16295076110588
2020-03-10 13:45:00,126.673,127.0,125.406,125.915,1130595,43.43567686590057
2020-03-10 14:00:00,125.834,126.508,125.604,126.04,1077295,44.03287686715089
2020-03-10 14:15:00,126.101,126.77526,125.25,126.4,1600580,45.82975672305874
2020-03-10 14:30:00,126.362,126.588,125.402,125.98006,1110710,44.0308190186996
2020-03-10 14:45:00,125.84056,127.95962,125.5498,127.8,1911535,52.791658158993194
2020-03-10 15:00:00,127.778,129.0,127.516,128.42,2854745,55.38692542381932
2020-03-10 15:15:00,128.41106,129.23702,128.022,128.6,2256325,56.150406523465456
2020-03-10 15:30:00,128.55,129.8,128.276,128.49,2420210,55.51701682094462
2020-03-10 15:45:00,128.41,129.19344,127.602,128.402,2732005,54.975803809008106
2020-03-10 16:00:00,128.47832,129.172,128.0,129.0,3008530,58.01033489991974
2020-03-10 16:15:00,129.066,129.114,128.4,128.584,120230,55.18761393796896
2020-03-10 16:30:00,128.43,129.066,128.4,128.6,142120,55.27891799828042
2020-03-10 16:45:00,128.79,128.8,128.5,128.7,20300,55.89166509751714
2020-03-10 17:00:00,128.7,128.7,128.52,128.6,18590,55.06854888689202
2020-03-10 17:15:00,128.5,128.6,128.4,128.59,13670,54.98021870378484
2020-03-10 17:30:00,128.6,129.066,128.406,128.4148,112375,53.344831816669235
2020-03-10 17:45:00,128.492,128.58,128.2,128.2,16525,51.30378850477254
2020-03-10 18:00:00,128.38,128.38,127.20002,127.20002,25970,42.956678100710015
2020-03-10 18:15:00,127.2,127.23,127.0,127.0,23670,41.4839011401427
2020-03-10 18:30:00,127.0,127.4,126.8,127.39998,39740,45.55592513762359
2020-03-10 18:45:00,127.382,129.066,127.382,127.8,64940,49.397743581127614
2020-03-10 19:00:00,127.442,127.51,126.022,126.022,43420,36.80475611905783
2020-03-10 19:15:00,126.0,126.2,125.802,126.052,63820,37.099911682514616
2020-03-10 19:30:00,126.074,126.2,125.864,126.004,15065,36.799911240721784
2020-03-10 19:45:00,126.2,126.2,125.8,125.80798,25220,35.520313350832936
2020-03-10 20:00:00,125.6,125.894,125.004,125.06,92975,31.029006061899864
2020-03-11 04:15:00,124.8,126.356,124.8,126.0,16325,41.218709149678396
2020-03-11 04:30:00,125.6,125.6,123.6,123.6,11735,29.202116816979604
2020-03-11 04:45:00,123.8,124.224,123.8,124.2,18115,34.41657961453837
2020-03-11 05:00:00,124.996,125.794,124.996,125.52,22095,44.268121804919076
2020-03-11 05:15:00,125.2,125.776,125.2,125.6,11765,44.81617982484098
2020-03-11 05:30:00,125.776,125.996,125.6,125.996,4920,47.59882385474092
2020-03-11 05:45:00,125.81,125.81,125.0,125.8,19375,46.337213482419784
2020-03-11 06:00:00,125.696,125.7,125.696,125.7,5355,45.66356806126528
2020-03-11 06:15:00,125.612,125.612,125.612,125.612,1275,45.035042051905016
2020-03-11 06:30:00,125.232,125.232,124.62,124.62,9680,38.51563581994289
2020-03-11 06:45:00,124.666,124.666,124.652,124.652,1000,38.82726794045848
2020-03-11 07:00:00,125.524,125.524,125.508,125.508,1250,46.70934907281329
2020-03-11 07:15:00,125.264,125.804,124.652,125.6,111490,47.50244320977981
2020-03-11 07:30:00,125.396,125.5,124.786,125.29,82640,45.038557202014445
2020-03-11 07:45:00,125.2,125.748,124.84,124.84,85875,41.61997621920022
2020-03-11 08:00:00,125.022,126.31,124.796,126.0,83820,51.88920779133432
2020-03-11 08:15:00,124.802,126.598,124.71,125.548,86925,48.27924166975188
2020-03-11 08:30:00,125.3,125.986,125.066,125.234,57380,45.86126614383347
2020-03-11 08:45:00,125.204,125.586,124.7,125.3,152955,46.47593806382454
2020-03-11 09:00:00,125.378,125.6,125.0,125.51,120920,48.505309985784905
2020-03-11 09:15:00,125.6,127.584,125.3,126.5,220570,56.90792475247669
2020-03-11 09:30:00,126.582,128.258,126.2,128.0,239460,66.0614753955481
2020-03-11 09:45:00,128.04,130.716,126.802,128.92734,7241800,70.31428540813869
2020-03-11 10:00:00,129.05,130.26,128.20958,130.21,3755565,75.03470719788697
2020-03-11 10:15:00,130.18222,130.258,128.478,128.55502,2950245,61.31177423156017
2020-03-11 10:30:00,128.546,128.722,126.41,126.912,2984390,51.175360637088694
2020-03-11 10:45:00,126.852,127.482,126.0425,126.18,2261210,47.36914996854159
2020-03-11 11:00:00,126.214,127.1517,126.06,126.304,2072310,48.08273038015256
2020-03-11 11:15:00,126.304,127.144,126.2,127.02826,1864245,52.21120825790169
2020-03-11 11:30:00,127.006,127.076,126.06,126.55002,1289410,49.382481581680715
2020-03-11 11:45:00,126.64,127.6,126.408,126.968,1654260,51.86877468479435
2020-03-11 12:00:00,127.068,128.2,126.754,127.69944,1786545,55.99510708658315
2020-03-11 12:15:00,127.76012,129.246,127.434,128.854,2039365,61.65572889330382
2020-03-11 12:30:00,128.97398,129.692,128.462,128.68828,1975450,60.438358294010165
2020-03-11 12:45:00,128.67,129.148,127.1303,127.173,1727850,50.493638202298655
2020-03-11 13:00:00,127.202,127.6,126.606,127.154,2317080,50.38024436681586
2020-03-11 13:15:00,127.172,127.2391,126.104,126.7085,2002110,47.64347094761976
2020-03-11 13:30:00,126.715,127.231,126.3,126.593,1451660,46.922557567657236
2020-03-11 13:45:00,126.51,126.866,125.456,125.70174,1619285,41.621003098681584
2020-03-11 14:00:00,125.722,126.582,125.442,126.22528,1653185,45.56243694096056
2020-03-11 14:15:00,126.154,126.48,125.224,125.3412,1404350,40.5225103292085
2020-03-11 14:30:00,125.36426,125.79394,123.14,123.4523,2787695,32.21636133424131
2020-03-11 14:45:00,123.507,124.976,122.8,123.908,3078150,35.68587319124065
2020-03-11 15:00:00,123.78696,124.824,123.758,124.282,1398420,38.504068058792996
2020-03-11 15:15:00,124.354,124.644,122.6,122.86094,1868970,32.58547971184694
2020-03-11 15:30:00,122.832,125.986,122.718,125.986,3100630,50.747810037449824
2020-03-11 15:45:00,125.9381,127.258,125.00802,126.698,3471135,53.8388521075464
2020-03-11 16:00:00,126.698,127.826,125.866,126.781,4071720,54.2043544921549
2020-03-11 16:15:00,126.846,126.846,125.61,126.3,213890,51.62036790398931
2020-03-11 16:30:00,126.24,126.846,125.922,126.1,96355,50.527771657550254
2020-03-11 16:45:00,126.05,126.846,125.8,126.2,114170,51.09241394663861
2020-03-11 17:00:00,126.2,126.2,125.924,125.95,32225,49.550057814918446
2020-03-11 17:15:00,126.0,126.19998,125.96,126.0,10175,49.88016609804299
2020-03-11 17:30:00,126.0,126.846,125.872,125.9,61280,49.178087170830686
2020-03-11 17:45:00,125.822,125.84,125.642,125.8,23650,48.43438272604038
2020-03-11 18:00:00,125.896,126.846,125.84,126.2,97915,51.62654116303279
2020-03-11 18:15:00,126.26,127.59998,126.26,127.59998,57770,60.87430419607478
2020-03-11 18:30:00,127.4,128.0,127.308,128.0,79860,63.074705787211165
2020-03-11 18:45:00,128.252,128.896,128.0,128.442,67725,65.41897185996959
2020-03-11 19:00:00,128.6,128.6,127.96,128.6,49575,66.25442697745194
2020-03-11 19:15:00,128.598,128.64,127.64,127.936,53985,59.647807952518626
2020-03-11 19:30:00,127.642,127.642,126.672,127.358,74780,54.48821693790848
2020-03-11 19:45:00,127.5,127.5,127.0,127.044,11300,51.83115285394222
2020-03-11 20:00:00,127.204,127.6,126.62,126.62,85990,48.35748784914899
2020-03-12 04:15:00,121.698,122.23,118.016,121.0,114610,24.558515740154228
2020-03-12 04:30:00,121.4,121.7,119.4,119.6,45455,21.661426912140712
2020-03-12 04:45:00,119.604,120.112,118.6,118.6,71125,19.837885615846844
2020-03-12 05:00:00,118.6,119.0,118.012,118.378,68950,19.44151613608049
2020-03-12 05:15:00,118.1,118.1,116.62,116.85,79225,16.905298038204144
2020-03-12 05:30:00,116.798,118.0,116.798,117.04,42990,18.350173909966628
2020-03-12 06:00:00,117.388,118.506,117.224,117.8,36165,24.10853251376349
2020-03-12 06:15:00,117.312,117.5,117.102,117.5,16135,23.397945301154532
2020-03-12 06:30:00,117.5,117.8,117.18,117.66,29335,24.68943166796539
2020-03-12 06:45:00,117.7,117.796,117.16,117.3,41615,23.70831386956409
2020-03-12 07:00:00,117.402,118.02,117.4,117.612,10295,26.470864065641575
2020-03-12 07:15:00,117.976,119.6,115.112,116.8,517125,24.003168737667803
2020-03-12 07:30:00,117.0,117.318,115.102,115.232,220775,20.06312843436116
2020-03-12 07:45:00,115.556,115.8,114.654,114.654,233305,18.820789047886226
2020-03-12 08:00:00,114.694,115.2,113.8,113.96,306170,17.40880210050325
2020-03-12 08:15:00,117.63,119.572,112.56,113.254,483285,16.070779102371645
2020-03-12 08:30:00,113.2,114.0,112.59,113.392,410585,17.42413116134202
2020-03-12 08:45:00,113.0,114.6,113.0,114.4,249865,26.826195882754124
2020-03-12 09:00:00,114.57,116.01,113.5,115.8,480960,37.59242158484715
2020-03-12 09:15:00,116.126,116.2,114.4,115.682,373820,37.09064001433867
2020-03-12 09:30:00,115.708,116.2,114.576,116.0,430940,39.466094807001426
2020-03-12 09:45:00,116.178,116.242,113.4,114.0,5174730,31.34534703138518
2020-03-12 10:00:00,113.0,117.6,109.854,117.2519,7871030,49.702769001082515
2020-03-12 10:15:00,117.334,117.596,114.4,115.058,5774420,41.529958665211986
2020-03-12 10:30:00,115.102,116.356,114.40026,114.758,3482655,40.53565057947921
2020-03-12 10:45:00,114.781,115.11,113.70802,114.208,3250425,38.683341523731166
2020-03-12 11:00:00,114.3,115.4,114.0,114.472,2610855,40.11623916499055
2020-03-12 11:15:00,114.472,114.472,112.0,112.07362,2817635,32.572447175930435
2020-03-12 11:30:00,112.002,113.022,111.718,112.174,3428885,33.146446980542336
2020-03-12 11:45:00,112.196,112.56,110.258,110.535,3513050,28.782118531481988
2020-03-12 12:00:00,110.549,111.0,109.25,110.2,5041385,27.961217251526666
2020-03-12 12:15:00,110.11108,110.754,109.576,110.108,2518775,27.724319655215403
2020-03-12 12:30:00,110.066,113.2067,109.5761,110.814,2580480,32.51108832317341
2020-03-12 12:45:00,110.8,110.93,110.006,110.568,1746810,31.7127210506574
2020-03-12 13:00:00,110.598,115.1,110.4,113.944,4407515,50.06939325986639
2020-03-12 13:15:00,113.95,118.9,112.0,113.45686,6646595,48.036720756284595
2020-03-12 13:30:00,113.507,114.383,112.702,113.844,2272680,49.8034569557259
2020-03-12 13:45:00,113.915,114.54,111.4,111.77,2284325,41.54778702259587
2020-03-12 14:00:00,111.65452,116.0,111.0,113.347,1655255,48.613462543123255
2020-03-12 14:15:00,113.374,113.932,112.17006,112.454,1543950,45.23560405151602
2020-03-12 14:30:00,112.4142,113.0,112.14,112.502,1180620,45.45783044849684
2020-03-12 14:45:00,112.46416,113.0,111.0,111.18716,1568555,40.54173905183555
2020-03-12 15:00:00,111.258,111.84,110.6,110.93,2950805,39.6273616738961
2020-03-12 15:15:00,110.92208,112.47,110.819,111.734,2058355,43.93976346115219
2020-03-12 15:30:00,111.84936,112.2,110.998,111.25,1811825,41.970944953983114
2020-03-12 15:45:00,111.252,114.244,111.002,113.0596,3830350,50.93746177846069
2020-03-12 16:00:00,113.066,113.648,111.172,111.202,4702140,43.423613736565784
2020-03-12 16:15:00,111.588,112.11,111.34,111.8,88160,46.21013953191827
2020-03-12 16:30:00,111.6,112.11,110.388,110.404,90275,41.0599935888882
2020-03-12 16:45:00,110.42,110.42,109.66,110.022,161155,39.73792511615375
2020-03-12 17:00:00,110.016,110.4,109.59,109.6,76390,38.25354736820616
2020-03-12 17:15:00,109.40002,109.41,107.8,107.8,133935,32.58907017291605
2020-03-12 17:30:00,107.54,107.79,105.622,105.706,183830,27.433646222453994
2020-03-12 17:45:00,105.78,112.11,103.91,103.91,307125,23.8965573624203
2020-03-12 18:00:00,103.91,104.6,102.24,103.4,346375,22.978770922172735
2020-03-12 18:15:00,103.78,105.4,103.78,104.606,165735,29.921886467254772
2020-03-12 18:30:00,104.6,104.8,103.12,104.2,118780,28.963026522919492
2020-03-12 18:45:00,103.998,106.0,103.6,104.6,112775,31.328221877333203
2020-03-12 19:00:00,104.8,106.36,104.8,105.68,87130,37.461367452150995
2020-03-12 19:15:00,105.202,105.202,104.3,104.4,40860,33.58339793542617
2020-03-12 19:30:00,104.6,105.012,104.6,105.0,42870,36.92246629644713
2020-03-12 19:45:00,105.0,105.0,104.11,104.11,43250,34.144678872925475
2020-03-12 20:00:00,104.112,104.112,102.99998,103.8,118185,33.1957130863314
2020-03-13 04:15:00,112.4,119.388,112.4,115.4,151860,68.7029080377532
2020-03-13 04:30:00,114.822,116.568,114.822,116.0,81300,69.6142142389901
2020-03-13 04:45:00,115.2,115.2,113.498,114.198,51560,63.55135798124706
2020-03-13 05:00:00,114.2,114.6,112.44,113.976,45735,62.81610448997474
2020-03-13 05:15:00,113.978,114.64,113.978,114.64,15785,64.16873166213766
2020-03-13 05:30:00,114.592,115.7,114.592,115.284,25180,65.49670731461167
2020-03-13 05:45:00,115.03,115.4,114.82,115.4,27685,65.74616552861767
2020-03-13 06:00:00,115.266,117.7,115.266,117.68,135030,70.34365103231497
2020-03-13 06:15:00,117.65,117.8,116.956,117.716,78895,70.4120551411265
2020-03-13 06:30:00,117.876,118.58,117.576,117.576,88490,69.72972189157242
2020-03-13 06:45:00,117.844,118.004,117.776,117.776,7510,70.18006827543512
2020-03-13 07:00:00,117.802,118.0,117.8,118.0,27850,70.71244609512718
2020-03-13 07:15:00,117.8,117.8,114.622,117.3,482845,66.6555999910239
2020-03-13 07:30:00,117.3,117.3,116.4,116.56,144575,62.5191482161362
2020-03-13 07:45:00,116.6,120.2,116.424,120.116,370740,71.71938118969366
2020-03-13 08:00:00,120.0,121.4,119.022,121.004,462885,73.49196463352763
2020-03-13 08:15:00,117.8,121.592,115.022,120.976,548385,73.33385587532575
2020-03-13 08:30:00,120.968,121.58,120.394,121.00002,343130,73.38743632037176
2020-03-13 08:45:00,121.0,121.494,120.4,120.802,310900,72.08482585761531
2020-03-13 09:00:00,120.8,121.17598,120.60002,120.61,202145,70.75639403419086
2020-03-13 09:15:00,120.7,121.1,119.4,120.10002,450415,67.16958261556668
2020-03-13 09:30:00,120.296,120.48,119.0,119.034,267045,60.209582646224675
2020-03-13 09:45:00,119.0,121.514,112.886,114.274,10200915,40.01330991515574
2020-03-13 10:00:00,114.303,114.936,110.34402,112.46,6831005,35.11627755559234
2020-03-13 10:15:00,112.43372,113.772,111.402,112.608,3749470,35.81543039045048
2020-03-13 10:30:00,112.672,114.4,112.436,113.718,3889350,41.01566433419008
2020-03-13 10:45:00,113.722,114.498,112.0,112.002,2800355,36.08503610184843
2020-03-13 11:00:00,112.002,112.068,109.60004,109.828,3760650,30.943907382419404
2020-03-13 11:15:00,109.786,110.78,108.042,109.244,3639945,29.70372894863382
2020-03-13 11:30:00,109.3496,109.49948,106.074,106.177,3785605,24.15695255650835
2020-03-13 11:45:00,106.166,106.56842,101.484,102.398,8296125,19.310045791538638
2020-03-13 12:00:00,102.11,104.528,100.4,103.755,7710530,25.18999682186301
2020-03-13 12:15:00,103.73496,104.09184,100.712,101.89618,4091600,22.71634409980493
2020-03-13 12:30:00,101.92718,103.595,101.504,103.294,3227905,28.478066581615703
2020-03-13 12:45:00,103.236,106.262,103.236,106.198,4411070,38.81605572359521
2020-03-13 13:00:00,106.1633,106.884,103.602,103.90396,3880775,34.516562237657375
2020-03-13 13:15:00,103.93,104.826,103.1,104.426,2297445,36.269021121794765
2020-03-13 13:30:00,104.49478,105.75,104.422,105.19,2192180,38.880429531396736
2020-03-13 13:45:00,105.298,107.44,105.27126,107.188,2963745,45.27749591912006
2020-03-13 14:00:00,107.252,108.3363,106.2,107.019,3182730,44.84439558293428
2020-03-13 14:15:00,106.931,107.477,105.554,105.906,2692625,41.96072203271983
2020-03-13 14:30:00,105.96598,106.42,104.0,104.006,3019010,37.473208271176595
2020-03-13 14:45:00,104.072,105.60998,103.344,105.16362,2513895,41.62281528528067
2020-03-13 15:00:00,105.21,105.454,104.4,105.19796,1823955,41.74792040653781
2020-03-13 15:15:00,105.146,106.024,103.634,104.61,2349195,40.14113584678326
2020-03-13 15:30:00,104.652,105.796,104.306,105.518,1965155,43.786099104201575
2020-03-13 15:45:00,105.512,106.648,103.6,106.3277,3808465,46.92980710916228
2020-03-13 16:00:00,106.362,109.24,106.164,109.24,7018030,56.479562752883865
2020-03-13 16:15:00,109.324,109.438,107.202,109.0,535390,55.580423134668834
2020-03-13 16:30:00,109.004,109.324,108.5,108.696,243285,54.38407262692681
2020-03-13 16:45:00,108.612,109.324,108.506,108.702,120655,54.4052035319766
2020-03-13 17:00:00,108.704,108.704,107.976,107.976,134000,51.27018300434769
2020-03-13 17:15:00,108.0,108.35,108.0,108.35,69880,52.79872447731174
2020-03-13 17:30:00,108.338,108.5,107.976,108.082,50890,51.53504520968753
2020-03-13 17:45:00,107.976,108.1,107.976,108.1,35690,51.61988636728275
2020-03-13 18:00:00,108.2,108.6,108.10002,108.32,63110,52.72336534602221
2020-03-13 18:15:00,108.202,108.398,108.006,108.37,21795,52.98921163296563
2020-03-13 18:30:00,108.022,108.5,108.0,108.4,30285,53.16160709965312
2020-03-13 18:45:00,108.324,108.324,107.64,107.994,42820,50.4312385006955
2020-03-13 19:00:00,107.82002,107.842,107.58,107.58,30875,47.705676258058496
2020-03-13 19:15:00,107.58,107.60002,107.0,107.14,36940,44.89265717343701
2020-03-13 19:30:00,107.2,107.2,106.6,106.6,20625,41.60786639770358
2020-03-13 19:45:00,106.754,106.802,106.2,106.25,39630,39.561120942855375
2020-03-13 20:00:00,106.4,106.998,106.4,106.8,40065,44.26144000184807
2020-03-16 04:15:00,101.3,101.3,94.402,95.004,283640,15.697874317787198
2020-03-16 04:30:00,95.06,96.7,94.462,94.998,122315,15.692255081580424
2020-03-16 04:45:00,95.0,95.202,94.4,94.888,91815,15.580709169920723
2020-03-16 05:00:00,95.048,95.976,94.822,95.2,61035,17.397528777696078
2020-03-16 05:15:00,95.07,95.5,94.848,94.994,18765,17.131959197289085
2020-03-16 05:30:00,95.028,95.4,95.028,95.396,19735,19.74013337676903
2020-03-16 05:45:00,95.344,96.328,95.344,95.77,41520,22.224559623873095
2020-03-16 06:00:00,95.642,95.8,95.346,95.346,18420,21.40509965208794
2020-03-16 06:15:00,95.398,95.7,95.346,95.346,57530,21.40509965208794
2020-03-16 06:30:00,95.346,95.346,94.6,94.6,53020,19.870964502847293
2020-03-16 06:45:00,94.5,94.948,94.302,94.8,31635,21.51611854372091
2020-03-16 07:00:00,94.506,94.96,94.16,94.96,69545,22.897656370240007
2020-03-16 07:15:00,94.96,95.8,94.08,95.4,332795,26.765080228819592
2020-03-16 07:30:00,95.2,95.2,93.244,93.244,191805,21.10601113194057
2020-03-16 07:45:00,93.222,94.15,92.796,93.28,242720,21.40869776135514
2020-03-16 08:00:00,93.402,94.318,93.402,94.3,122630,29.740528408677697
2020-03-16 08:15:00,95.2,95.9,93.0,94.20002,354945,29.407162950247663
2020-03-16 08:30:00,94.202,94.202,92.7,92.99998,235215,25.643427109530002
2020-03-16 08:45:00,92.856,92.856,92.044,92.404,307740,23.98058754037304
2020-03-16 09:00:00,92.424,92.968,92.3,92.8,234460,27.393325111770004
2020-03-16 09:15:00,92.9,94.8,92.9,94.754,497585,41.524290149319455
2020-03-16 09:30:00,94.7,94.802,93.6,93.6,228955,36.89766828189892
2020-03-16 09:45:00,93.89994,93.89994,92.054,92.054,1104360,31.73072160569186
2020-03-16 10:00:00,92.0,94.106,88.434,92.686,13541295,35.74352693128506
2020-03-16 10:15:00,92.684,92.922,90.0,90.63894,5305965,29.59649914028623
